id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,taxon_id
8677837,2017/11/04 10:28 PM +0800,2017-11-04,2017-11-04 19:58:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-04 19:59:39 +0530,2021-03-01 20:40:22 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677837,https://inaturalist-open-data.s3.amazonaws.com/photos/11626792/medium.jpg?1509805736,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Common Mormon Swallowtail,Papilio polytes,Common Mormon Swallowtail,51588
8677861,2017/11/04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-04 20:01:11 +0530,2021-03-01 20:40:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677861,https://inaturalist-open-data.s3.amazonaws.com/photos/11626821/medium.jpg?1509805823,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Common Mormon Swallowtail,Papilio polytes,Common Mormon Swallowtail,51588
8677877,2017/11/04 10:31 PM +0800,2017-11-04,2017-11-04 20:01:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-04 20:02:28 +0530,2020-10-08 21:55:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677877,https://inaturalist-open-data.s3.amazonaws.com/photos/11626855/medium.jpg?1509805920,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
8677917,2017/11/04 11:52 AM +08,2017-11-04,2017-11-04 09:22:00 +0530,Singapore,51342,big-simonchan,2017-11-04 20:03:52 +0530,2020-10-08 20:36:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677917,https://inaturalist-open-data.s3.amazonaws.com/photos/11626900/medium.jpg?1509806005,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
8677957,2017/11/04 10:34 PM +0800,2017-11-04,2017-11-04 20:04:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-04 20:05:23 +0530,2019-10-30 21:22:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677957,https://inaturalist-open-data.s3.amazonaws.com/photos/11626943/medium.jpg?1509806081,NA,2,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Three-spot Grass Yellow,Eurema blanda snelleni,Three-spot Grass Yellow,506219
8678008,2017/11/04 10:37 PM +0800,2017-11-04,2017-11-04 20:07:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-04 20:08:00 +0530,2020-06-07 07:31:37 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8678008,https://inaturalist-open-data.s3.amazonaws.com/photos/11627068/medium.jpg?1509806243,NA,2,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Chocolate Pansy,Junonia hedonia ida,Chocolate Pansy,356078
8678035,2017/11/04 10:38 PM +08,2017-11-04,2017-11-04 20:08:00 +0530,Singapore,51342,big-simonchan,2017-11-04 20:09:11 +0530,2020-08-29 12:14:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8678035,https://inaturalist-open-data.s3.amazonaws.com/photos/11627100/medium.jpg?1509806315,NA,2,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Apefly,Spalgis epius,Apefly,144190
8678914,2017-11-04,2017-11-04,NA,Hong Kong,75647,alanowyong,2017-11-04 21:01:57 +0530,2020-07-19 12:41:37 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8678914,https://inaturalist-open-data.s3.amazonaws.com/photos/11628438/medium.jpg?1509809515,NA,2,0,FALSE,NA,Imbiah Trail Sentosa,1.25749,103.813126,66,66,FALSE,NA,NA,Palm King,Amathusia phidippus,Palm King,125944
8678939,2017-11-04,2017-11-04,NA,Hong Kong,75647,alanowyong,2017-11-04 21:03:52 +0530,2020-06-23 19:46:29 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8678939,https://inaturalist-open-data.s3.amazonaws.com/photos/11628482/medium.jpg?1509809631,NA,3,0,FALSE,NA,Fort Siloso  Sentosa,1.259437,103.808852,33,33,FALSE,NA,NA,Lemon Migrant,Catopsilia pomona,Lemon Emigrant,133443
8703621,2017/11/04 12:00 AM +0730,2017-11-04,2017-11-03 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-06 09:30:04 +0530,2017-11-08 04:52:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703621,https://inaturalist-open-data.s3.amazonaws.com/photos/11670084/medium.jpeg?1509940348,female form crocal,1,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Lemon Emigrant Form crocale,Catopsilia pomona crocale,Lemon Emigrant Form crocale,336824
8703622,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:04 +0530,2019-06-13 21:08:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703622,https://inaturalist-open-data.s3.amazonaws.com/photos/11670130/medium.jpeg?1509940480,NA,2,0,FALSE,NA,mt imbiah singapore,1.254679,103.814878,530,530,FALSE,NA,NA,Common Leopard,Phalanta phalantha,Common Leopard,125543
8703623,2017/11/04 12:00 AM +0730,2017-11-04,2017-11-03 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-06 09:30:04 +0530,2017-11-06 11:16:47 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703623,https://inaturalist-open-data.s3.amazonaws.com/photos/11670119/medium.jpeg?1509940410,NA,1,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Autumn Leaf,Doleschallia bisaltide bisaltide,Autumn Leaf,548793
8703626,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:06 +0530,2020-10-08 20:37:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703626,https://inaturalist-open-data.s3.amazonaws.com/photos/11670155/medium.jpeg?1509940555,NA,3,0,FALSE,NA,mt imbiah singapore,1.255709,103.814878,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
8703627,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:06 +0530,2020-07-17 19:21:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703627,https://inaturalist-open-data.s3.amazonaws.com/photos/11670184/medium.jpeg?1509940636,NA,3,0,FALSE,NA,mt imbiah singapore,1.256052,103.815565,530,530,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8703629,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:07 +0530,2017-11-06 15:57:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703629,https://inaturalist-open-data.s3.amazonaws.com/photos/11670206/medium.jpeg?1509940683,NA,1,0,FALSE,NA,mt imbiah singapore,1.256944,103.814722,1060,1060,FALSE,NA,NA,Lemon Emigrant Form jugurtha,Catopsilia pomona jugurtha,Lemon Emigrant Form jugurtha,338484
8703630,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:07 +0530,2017-11-06 15:57:54 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703630,https://inaturalist-open-data.s3.amazonaws.com/photos/11670198/medium.jpeg?1509940670,NA,1,0,FALSE,NA,mt imbiah singapore,1.256944,103.814722,1060,1060,FALSE,NA,NA,Lemon Emigrant Form pomona,Catopsilia pomona pomona,Lemon Emigrant Form pomona,198830
8703631,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:07 +0530,2020-07-16 13:36:13 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703631,https://inaturalist-open-data.s3.amazonaws.com/photos/11670213/medium.jpeg?1509940697,mt imbiah,3,0,FALSE,NA,mt imbiah singapore,1.255366,103.814707,530,530,FALSE,NA,NA,Knight,Lebadea martha,Knight,130340
8703632,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:08 +0530,2020-12-15 13:26:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703632,https://inaturalist-open-data.s3.amazonaws.com/photos/11670217/medium.jpeg?1509940714,NA,3,0,FALSE,NA,mt imbiah singapore,1.254851,103.814878,530,530,FALSE,NA,NA,Scarlet Skimmer,Orthetrum testaceum,Scarlet Skimmer,107980
8703633,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:08 +0530,2021-01-07 05:27:22 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703633,https://inaturalist-open-data.s3.amazonaws.com/photos/11670220/medium.jpeg?1509940732,mt imbiah,4,0,FALSE,NA,mt imbiah singapore,1.256395,103.814707,530,530,FALSE,NA,NA,Sultan,Camacinia gigantea,Sultan,96505
8703634,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:08 +0530,2020-07-17 19:21:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703634,https://inaturalist-open-data.s3.amazonaws.com/photos/11670224/medium.jpeg?1509940752,mt imbiah,3,0,FALSE,NA,mt imbiah singapore,1.256944,103.814722,1060,1060,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8703635,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:09 +0530,2020-07-17 19:21:13 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703635,https://inaturalist-open-data.s3.amazonaws.com/photos/11670231/medium.jpeg?1509940766,mt imbiah,3,0,FALSE,NA,mt imbiah singapore,1.255709,103.815222,530,530,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8703636,2017-11-04,2017-11-04,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:09 +0530,2019-10-30 21:21:39 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703636,https://inaturalist-open-data.s3.amazonaws.com/photos/11670239/medium.jpeg?1509940784,mt imbiah,2,0,FALSE,NA,mt imbiah singapore,1.255709,103.814707,530,530,FALSE,NA,NA,Three-spot Grass Yellow,Eurema blanda snelleni,Three-spot Grass Yellow,506219
8704867,2017/11/04 12:00 AM +0730,2017-11-04,2017-11-03 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-06 11:09:58 +0530,2020-08-29 13:34:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8704867,https://inaturalist-open-data.s3.amazonaws.com/photos/11672216/medium.jpeg?1509946639,mt imbiah,2,0,FALSE,NA,mt imbiah singapore,1.256944,103.814722,244,244,FALSE,NA,NA,Plain Plushblue,Flos apidanus saturatus,Plain Plushblue,498203
8704950,2017/11/04  12:00 AM +0730,2017-11-04,2017-11-03 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-06 11:16:26 +0530,2020-06-16 19:35:11 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8704950,https://inaturalist-open-data.s3.amazonaws.com/photos/11672352/medium.jpeg?1509947077,NA,2,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
8760058,2017/11/11 9:47 PM +0800,2017-11-11,2017-11-11 19:17:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-11 19:20:13 +0530,2017-11-11 20:28:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8760058,https://inaturalist-open-data.s3.amazonaws.com/photos/11763987/medium.jpg?1510408082,Palawan,1,0,FALSE,NA,Palawan beach singapore,1.248278,103.822537,453,453,FALSE,NA,NA,Autumn Leaf,Doleschallia bisaltide bisaltide,Autumn Leaf,548793
8760083,2017/11/11 9:53 PM +0800,2017-11-11,2017-11-11 19:23:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-11 19:24:53 +0530,2020-06-16 19:34:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8760083,https://inaturalist-open-data.s3.amazonaws.com/photos/11764034/medium.jpg?1510408410,Palawan,2,0,FALSE,NA,Palawan beach singapore,1.248278,103.822537,453,453,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
8760095,2017/11/11 9:56 PM +0800,2017-11-11,2017-11-11 19:26:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-11 19:27:42 +0530,2020-10-27 19:55:09 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8760095,https://inaturalist-open-data.s3.amazonaws.com/photos/11764062/medium.jpg?1510408611,Palawan,2,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Indian Common Mormon,Papilio polytes romulus,Indian Common Mormon Swallowtail,354661
8760104,2017/11/11 9:59 PM +0800,2017-11-11,2017-11-11 19:29:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-11 19:30:42 +0530,2019-10-29 21:04:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8760104,https://inaturalist-open-data.s3.amazonaws.com/photos/11764084/medium.jpg?1510408795,Palawan,2,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Common Bluebottle,Graphium sarpedon,Common Bluebottle,125936
8760116,2017/11/11 10:02 PM +0800,2017-11-11,2017-11-11 19:32:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-11 19:34:11 +0530,2020-12-01 19:11:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8760116,https://inaturalist-open-data.s3.amazonaws.com/photos/11764104/medium.jpg?1510408985,Female,3,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
8788000,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:02 +0530,2020-10-20 20:29:44 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788000,https://inaturalist-open-data.s3.amazonaws.com/photos/11795519/medium.jpeg?1510536214,NA,2,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Chestnut Bob,Iambrix salsala salsala,Chestnut Bob,360352
8788001,2017/11/11 12:01 AM +0730,2017-11-11,2017-11-10 22:01:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:03 +0530,2021-01-05 20:32:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788001,https://inaturalist-open-data.s3.amazonaws.com/photos/11795525/medium.jpeg?1510536232,NA,2,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Tailless Line Blue,Prosotas dubiosa,Tailless Line Blue,356143
8788002,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:03 +0530,2020-07-17 19:39:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788002,https://inaturalist-open-data.s3.amazonaws.com/photos/11795557/medium.jpeg?1510536308,NA,3,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8788003,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:04 +0530,2020-07-17 19:33:50 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788003,https://inaturalist-open-data.s3.amazonaws.com/photos/11795577/medium.jpeg?1510536372,NA,3,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8788005,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:05 +0530,2019-08-16 21:50:39 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788005,https://inaturalist-open-data.s3.amazonaws.com/photos/11795600/medium.jpeg?1510536435,NA,4,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Green Marsh Hawk,Orthetrum sabina,Variegated Green Skimmer,107974
8788006,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:06 +0530,2020-10-08 21:55:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788006,https://inaturalist-open-data.s3.amazonaws.com/photos/11795605/medium.jpeg?1510536447,NA,3,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
8788007,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:07 +0530,2017-11-13 13:30:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788007,https://inaturalist-open-data.s3.amazonaws.com/photos/11795611/medium.jpeg?1510536458,NA,1,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Lemon Emigrant Form crocale,Catopsilia pomona crocale,Lemon Emigrant Form crocale,336824
8788008,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:07 +0530,2021-01-05 20:32:09 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788008,https://inaturalist-open-data.s3.amazonaws.com/photos/11795621/medium.jpeg?1510536475,NA,2,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Tailless Line Blue,Prosotas dubiosa,Tailless Line Blue,356143
8788009,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:07 +0530,2017-11-13 13:32:11 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788009,https://inaturalist-open-data.s3.amazonaws.com/photos/11795636/medium.jpeg?1510536526,NA,1,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Ciliate Blue,551990
8788010,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:08 +0530,2020-06-16 19:34:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788010,https://inaturalist-open-data.s3.amazonaws.com/photos/11795654/medium.jpeg?1510536582,NA,2,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
8788011,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:08 +0530,2020-10-08 20:37:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788011,https://inaturalist-open-data.s3.amazonaws.com/photos/11795663/medium.jpeg?1510536614,NA,3,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
8788013,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:10 +0530,2020-12-01 19:11:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788013,https://inaturalist-open-data.s3.amazonaws.com/photos/11795675/medium.jpeg?1510536655,NA,3,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
8788015,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:10 +0530,2020-07-24 15:56:25 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788015,https://inaturalist-open-data.s3.amazonaws.com/photos/11795680/medium.jpeg?1510536679,NA,3,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
8788016,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:10 +0530,2020-10-31 21:25:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788016,https://inaturalist-open-data.s3.amazonaws.com/photos/11795682/medium.jpeg?1510536699,NA,2,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Large Crow,Euploea phaenareta,King Crow Butterfly,324445
8788017,2017/11/11 12:01 AM +0730,2017-11-11,2017-11-10 22:01:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:13 +0530,2020-09-05 07:08:18 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788017,https://inaturalist-open-data.s3.amazonaws.com/photos/11795687/medium.jpeg?1510536717,NA,3,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
8791121,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 11:30:06 +0530,2020-06-16 19:34:29 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8791121,https://inaturalist-open-data.s3.amazonaws.com/photos/11801299/medium.jpeg?1510552798,NA,2,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
8791171,2017/11/11 12:00 AM +0730,2017-11-11,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 11:37:10 +0530,2021-01-29 15:12:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8791171,https://inaturalist-open-data.s3.amazonaws.com/photos/11801360/medium.jpeg?1510553017,NA,4,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Tawny Coster,180386
